Timestamp,Number of Worms (non-counted),Phosphorous01,Phosphorous02,Nitrogen01,Nitrogen02,Potassium01,Potassium02,Light Intensity,Temp01,Hum01,Heat01,SoilM01,SoilM02,Grams of Compost Harvested,Buzzer
"5 Apr 2024, 10:20 AM",14,147,168,158,168,188,148,NaN,27.4,99,42,1,1,,Off
"5 Apr 2024, 10:21 AM",14,148,176,147,149,173,160,NaN,27.4,99,42,1,1,,Off
"5 Apr 2024, 10:22 AM",14,148,196,174,176,156,162,NaN,27.4,99,42,1,1,,Off
"5 Apr 2024, 10:23 AM",14,146,145,199,184,147,162,NaN,27.4,99,42,1,1,,Off
"5 Apr 2024, 10:24 AM",14,148,155,162,149,169,187,NaN,27.4,99,42,1,1,,Off
"5 Apr 2024, 10:25 AM",14,150,172,148,141,149,166,NaN,27.4,99,42,1,1,,Off
"5 Apr 2024, 10:26 AM",14,147,165,192,156,196,140,NaN,27.4,99,42,1,1,,Off
"5 Apr 2024, 10:27 AM",14,150,201,141,157,166,184,NaN,27.4,98,42,1,1,,Off
"5 Apr 2024, 10:28 AM",14,147,161,195,181,198,142,NaN,27.4,98,42,1,1,,Off
"5 Apr 2024, 10:29 AM",14,146,154,144,143,190,183,NaN,27.4,99,42,1,1,,Off
"5 Apr 2024, 10:30 AM",14,150,190,151,184,183,172,NaN,27.4,96,42,1,1,,Off
"5 Apr 2024, 10:31 AM",14,145,153,140,180,153,156,NaN,27.4,94,42,1,1,,Off
"5 Apr 2024, 10:32 AM",14,148,200,180,181,146,182,NaN,27.4,95,42,1,1,,Off
"5 Apr 2024, 10:33 AM",14,145,183,146,169,179,171,NaN,27.4,96,42,1,1,,Off
"5 Apr 2024, 10:34 AM",14,149,167,164,181,180,159,NaN,27.4,97,42,1,1,,Off
"5 Apr 2024, 10:35 AM",14,146,181,184,177,150,181,NaN,27.4,95,42,1,1,,Off
"5 Apr 2024, 10:36 AM",14,146,175,189,150,171,188,NaN,27.4,98,42,1,1,,Off
"5 Apr 2024, 10:37 AM",14,147,170,164,180,175,154,NaN,27.4,98,42,1,1,,Off
"5 Apr 2024, 10:38 AM",14,150,190,163,155,153,150,NaN,27.4,94,42,1,1,,Off
"5 Apr 2024, 10:39 AM",14,145,173,154,163,174,143,NaN,27.4,94,42,1,1,,Off
"5 Apr 2024, 10:40 AM",14,148,152,188,150,145,182,NaN,27.4,94,42,1,1,,Off
"5 Apr 2024, 10:41 AM",14,146,168,183,161,171,154,NaN,27.4,94,42,1,1,,Off
"5 Apr 2024, 10:42 AM",14,150,190,145,193,163,189,NaN,27.4,93,42,1,1,,Off
"5 Apr 2024, 10:43 AM",14,150,185,190,165,165,158,NaN,27.4,93,42,1,1,,Off
"5 Apr 2024, 10:44 AM",14,147,159,165,184,187,165,NaN,27.4,95,42,1,1,,Off
"5 Apr 2024, 10:45 AM",14,195,163,199,164,187,145,NaN,27.4,98,42,1,1,,Off
"5 Apr 2024, 10:46 AM",14,140,169,180,167,174,195,NaN,27.4,98,42,1,1,,Off
"5 Apr 2024, 10:47 AM",14,150,157,144,184,140,162,NaN,27.4,96,42,1,1,,Off
"5 Apr 2024, 10:48 AM",14,147,179,169,156,190,195,NaN,27.4,97,42,1,1,,Off
"5 Apr 2024, 10:49 AM",14,150,166,160,163,181,146,NaN,27.4,94,42,1,1,,Off
"5 Apr 2024, 10:50 AM",14,184,156,173,175,143,155,NaN,27.4,95,42,1,1,,Off
"5 Apr 2024, 10:51 AM",14,146,149,193,156,142,201,NaN,27.4,96,42,1,1,,Off
"5 Apr 2024, 10:52 AM",14,199,174,183,141,199,190,NaN,27.4,95,42,1,1,,Off
"5 Apr 2024, 10:53 AM",14,141,148,190,198,146,186,NaN,27.4,94,42,1,1,,Off
"5 Apr 2024, 10:54 AM",14,143,147,179,162,192,192,NaN,27.4,94,42,1,1,,On
"5 Apr 2024, 10:55 AM",14,142,174,159,190,162,196,NaN,27.4,93,42,1,1,,On
"5 Apr 2024, 10:56 AM",14,198,150,167,175,155,198,NaN,27.4,99,42,1,1,,On
"5 Apr 2024, 10:57 AM",14,163,192,185,192,175,199,NaN,27.4,96,42,1,1,,On
"5 Apr 2024, 10:58 AM",14,189,143,185,154,150,198,NaN,27.4,99,42,1,1,,On
"5 Apr 2024, 10:59 AM",14,178,169,162,188,172,197,NaN,27.4,94,42,1,1,,On
"5 Apr 2024, 11:00 AM",14,151,201,149,193,178,184,NaN,27.4,95,42,1,1,,On
"5 Apr 2024, 11:01 AM",14,170,142,180,158,149,190,NaN,27.4,93,42,1,1,,On
"5 Apr 2024, 11:02 AM",14,173,142,175,147,162,168,NaN,27.4,94,42,1,1,,On
"5 Apr 2024, 11:03 AM",14,193,197,165,163,195,169,NaN,27.4,98,42,1,1,,On
"5 Apr 2024, 11:04 AM",14,140,159,148,190,160,168,NaN,27.4,94,42,1,1,,On
"5 Apr 2024, 11:05 AM",14,155,150,185,199,162,152,NaN,27.4,96,42,1,1,,On
"5 Apr 2024, 11:06 AM",14,201,164,141,166,147,150,NaN,27.4,97,42,1,1,,On
"5 Apr 2024, 11:07 AM",14,141,186,193,187,145,178,NaN,27.4,97,42,1,1,,On
"5 Apr 2024, 11:08 AM",14,185,156,174,152,170,177,NaN,27.4,97,42,1,1,,On
"5 Apr 2024, 11:09 AM",14,141,194,164,186,175,148,NaN,27.4,98,42,1,1,,On
"5 Apr 2024, 11:10 AM",14,178,148,172,176,156,196,NaN,27.4,95,44,1,1,,On
"5 Apr 2024, 11:11 AM",14,140,172,188,141,195,178,NaN,27.4,95,44,1,1,,On
"5 Apr 2024, 11:12 AM",14,166,176,187,153,175,146,NaN,27.4,96,44,1,1,,On
"5 Apr 2024, 11:13 AM",14,167,154,184,172,189,146,NaN,27.4,97,44,1,1,,On
"5 Apr 2024, 11:14 AM",14,180,173,182,172,196,151,NaN,27.4,97,44,1,1,,On
"5 Apr 2024, 11:15 AM",14,187,201,159,154,175,197,NaN,27.4,97,44,1,1,,On
"5 Apr 2024, 11:16 AM",14,181,161,159,174,167,152,NaN,27.4,94,44,1,1,,On
"5 Apr 2024, 11:17 AM",14,161,162,179,193,187,174,NaN,27.4,97,42,1,1,,On
"5 Apr 2024, 11:18 AM",14,176,180,166,174,171,149,NaN,27.4,96,42,1,1,,On
"5 Apr 2024, 11:19 AM",14,148,155,147,174,186,192,NaN,27.4,98,42,1,1,,On
"5 Apr 2024, 11:20 AM",14,185,184,175,170,198,178,NaN,27.4,94,42,1,1,,On
"5 Apr 2024, 11:21 AM",14,160,156,177,185,169,158,NaN,27.4,96,42,1,1,,On
"5 Apr 2024, 11:22 AM",14,195,158,196,181,184,192,NaN,27.4,98,42,1,1,,On
"5 Apr 2024, 11:23 AM",14,179,184,143,151,180,163,NaN,27.4,98,42,1,1,,On
"5 Apr 2024, 11:24 AM",14,143,200,160,161,140,191,NaN,27.4,94,42,1,1,,On
"5 Apr 2024, 11:25 AM",14,174,201,179,201,172,153,NaN,27.4,98,42,1,1,,On
"5 Apr 2024, 11:26 AM",14,141,140,196,149,173,141,NaN,27.4,97,42,1,1,,On
"5 Apr 2024, 11:27 AM",14,153,177,172,168,172,162,NaN,27.4,95,42,1,1,,On
"5 Apr 2024, 11:28 AM",14,176,186,180,174,192,172,NaN,27.4,97,42,1,1,,On
"5 Apr 2024, 11:29 AM",14,142,185,154,156,143,193,NaN,27.4,96,42,1,1,,On
"5 Apr 2024, 11:30 AM",14,146,172,168,194,180,162,NaN,27.4,99,42,1,1,,On
"5 Apr 2024, 11:31 AM",14,154,156,189,145,160,157,NaN,27.4,97,42,1,1,,On
"5 Apr 2024, 11:32 AM",14,177,168,176,147,161,164,NaN,27.4,93,42,1,1,,On
"5 Apr 2024, 11:33 AM",14,197,172,168,201,166,163,NaN,27.4,96,50,1,1,,On
"5 Apr 2024, 11:34 AM",14,192,141,141,199,143,185,NaN,27.4,93,42,1,1,,On
"5 Apr 2024, 11:35 AM",14,163,149,181,155,140,186,NaN,27.4,96,42,1,1,,On
"5 Apr 2024, 11:36 AM",14,144,177,156,178,151,156,NaN,27.4,98,42,1,1,,On
"5 Apr 2024, 11:37 AM",14,161,189,180,184,172,182,NaN,27.4,94,42,1,1,,On
"5 Apr 2024, 11:38 AM",14,179,175,160,143,189,186,NaN,27.4,95,42,1,1,,On
"5 Apr 2024, 11:39 AM",14,185,159,198,198,157,172,NaN,27.4,94,42,1,1,,On
"5 Apr 2024, 11:40 AM",14,189,155,149,198,182,196,NaN,27.4,98,42,1,1,,On
"5 Apr 2024, 11:41 AM",14,147,194,146,154,163,141,NaN,27.4,98,42,1,1,,Off
"5 Apr 2024, 11:42 AM",14,146,148,195,140,146,194,NaN,27.4,96,42,1,1,,Off
"5 Apr 2024, 11:43 AM",14,156,191,174,160,153,147,NaN,28.1,96,42,1,1,,Off
"5 Apr 2024, 11:44 AM",14,145,151,190,165,183,199,NaN,28.1,93,42,1,1,,Off
"5 Apr 2024, 11:45 AM",14,147,192,181,166,183,197,NaN,28.1,93,42,1,1,,Off
"5 Apr 2024, 11:46 AM",14,191,177,157,143,197,201,NaN,28.1,98,42,1,1,,Off
"5 Apr 2024, 11:47 AM",14,144,161,183,184,164,172,NaN,28.1,94,42,1,1,,Off
"5 Apr 2024, 11:48 AM",14,198,145,147,154,182,148,NaN,28.1,98,42,1,1,,Off
"5 Apr 2024, 11:49 AM",14,195,145,189,183,164,188,NaN,28.1,96,42,1,1,,Off
"5 Apr 2024, 11:50 AM",14,144,160,175,196,164,171,NaN,28.1,93,42,1,1,,Off
"5 Apr 2024, 11:51 AM",14,187,177,175,167,151,176,NaN,28.1,98,42,1,1,,Off
"5 Apr 2024, 11:52 AM",14,157,173,195,172,140,148,NaN,28.1,96,42,1,1,,Off
"5 Apr 2024, 11:53 AM",14,164,170,174,200,175,191,NaN,28.1,97,42,1,1,,Off
"5 Apr 2024, 11:54 AM",14,161,183,143,144,201,148,NaN,28.1,98,42,1,1,,Off
"5 Apr 2024, 11:55 AM",14,142,153,141,162,164,176,NaN,28.1,94,42,1,1,,Off
"5 Apr 2024, 11:56 AM",14,152,168,179,187,145,152,NaN,28.1,99,42,1,1,,Off
"5 Apr 2024, 11:57 AM",14,200,187,140,162,163,193,NaN,28.1,95,42,1,1,,Off
"5 Apr 2024, 11:58 AM",14,165,192,177,164,157,156,NaN,28.1,99,42,1,1,,Off
"5 Apr 2024, 11:59 AM",14,149,197,185,199,196,149,NaN,28.1,93,42,1,1,,Off
"5 Apr 2024, 12:00 PM",14,175,178,192,163,144,196,NaN,28.1,98,42,1,1,,Off
"5 Apr 2024, 12:01 PM",14,192,184,193,142,194,152,NaN,28.1,93,42,1,1,,Off
"5 Apr 2024, 12:02 PM",14,176,187,170,149,152,175,NaN,28.1,99,42,1,1,,Off
"5 Apr 2024, 12:03 PM",14,177,157,154,183,175,161,NaN,28.1,94,42,1,1,,Off
"5 Apr 2024, 12:04 PM",14,149,141,161,193,185,183,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:05 PM",14,166,142,175,177,184,158,NaN,30.1,98,42,1,1,,Off
"5 Apr 2024, 12:06 PM",14,186,199,161,150,152,159,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:07 PM",14,185,155,164,165,181,160,NaN,30.1,98,42,1,1,,Off
"5 Apr 2024, 12:08 PM",14,155,159,143,146,146,185,NaN,30.1,96,42,1,1,,Off
"5 Apr 2024, 12:09 PM",14,166,166,190,154,171,150,NaN,30.1,96,42,1,1,,Off
"5 Apr 2024, 12:10 PM",14,172,185,198,167,194,158,NaN,30.1,94,42,1,1,,Off
"5 Apr 2024, 12:11 PM",14,196,150,201,141,193,168,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:12 PM",14,186,140,167,186,191,173,NaN,30.1,94,42,1,1,,Off
"5 Apr 2024, 12:13 PM",14,193,147,148,181,187,154,NaN,30.1,97,42,1,1,,Off
"5 Apr 2024, 12:14 PM",14,179,156,185,151,154,185,NaN,30.1,98,42,1,1,,Off
"5 Apr 2024, 12:15 PM",14,180,176,140,163,147,145,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:16 PM",14,157,147,183,162,201,180,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:17 PM",14,150,162,165,158,155,152,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:18 PM",14,168,185,196,179,189,152,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:19 PM",14,160,182,194,200,141,174,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:20 PM",14,185,178,169,188,141,164,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:21 PM",14,162,189,187,159,181,164,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:22 PM",14,195,169,159,155,145,172,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:23 PM",14,176,175,161,159,193,199,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:24 PM",14,159,181,182,201,189,162,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:25 PM",14,170,141,173,185,142,170,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:26 PM",14,152,150,163,167,184,151,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:27 PM",14,182,161,183,158,168,196,NaN,30.1,99,42,1,1,,Off
"5 Apr 2024, 12:28 PM",14,178,156,177,196,171,183,NaN,30.1,93,42,1,1,,Off
"5 Apr 2024, 12:29 PM",14,188,170,173,145,148,144,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:30 PM",14,193,174,170,181,196,166,NaN,34.6,97,42,1,1,,Off
"5 Apr 2024, 12:31 PM",14,156,187,175,193,159,158,NaN,34.6,96,42,1,1,,Off
"5 Apr 2024, 12:32 PM",14,163,178,144,193,146,199,NaN,34.6,95,42,1,1,,Off
"5 Apr 2024, 12:33 PM",14,187,169,186,176,194,148,NaN,34.6,96,42,1,1,,Off
"5 Apr 2024, 12:34 PM",14,140,185,179,166,144,201,NaN,34.6,96,42,1,1,,Off
"5 Apr 2024, 12:35 PM",14,183,150,170,162,196,189,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:36 PM",14,198,200,187,173,164,164,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:37 PM",14,194,196,158,144,194,189,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:38 PM",14,193,167,166,189,166,159,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:39 PM",14,146,151,141,150,161,158,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:40 PM",14,163,198,160,171,197,195,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:41 PM",14,172,181,151,150,201,180,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:42 PM",14,152,197,168,158,146,145,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:43 PM",14,199,149,171,177,153,145,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:44 PM",14,173,154,145,193,149,142,NaN,34.6,95,42,1,1,,Off
"5 Apr 2024, 12:45 PM",14,173,148,191,194,141,200,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:46 PM",14,147,156,150,142,169,175,NaN,34.6,97,42,1,1,,Off
"5 Apr 2024, 12:47 PM",14,170,150,166,187,175,193,NaN,34.6,95,42,1,1,,Off
"5 Apr 2024, 12:48 PM",14,194,177,197,155,179,176,NaN,34.6,95,42,1,1,,Off
"5 Apr 2024, 12:49 PM",14,196,144,201,189,185,192,NaN,34.6,97,42,1,1,,Off
"5 Apr 2024, 12:50 PM",14,198,176,185,166,201,182,NaN,34.6,98,42,1,1,,Off
"5 Apr 2024, 12:51 PM",14,154,164,200,155,191,179,NaN,34.6,94,42,1,1,,Off
"5 Apr 2024, 12:52 PM",14,189,160,167,145,181,198,NaN,34.6,97,42,1,1,,Off
"5 Apr 2024, 12:53 PM",14,198,193,174,155,185,140,NaN,34.6,99,42,1,1,,Off
"5 Apr 2024, 12:54 PM",14,189,158,185,141,140,201,NaN,34.6,96,42,1,1,,Off
"5 Apr 2024, 12:55 PM",14,169,199,141,159,183,187,NaN,34.6,98,42,1,1,,Off
"5 Apr 2024, 12:56 PM",14,180,197,159,200,156,188,NaN,34.6,96,42,1,1,,Off
"5 Apr 2024, 12:57 PM",14,151,174,159,197,176,143,NaN,34.6,94,42,1,1,,Off
"5 Apr 2024, 12:58 PM",14,154,175,159,168,190,200,NaN,34.6,98,42,1,1,,Off
"5 Apr 2024, 12:59 PM",14,183,182,160,141,182,187,NaN,34.6,94,42,1,1,,Off
"5 Apr 2024, 1:00 PM",14,158,185,141,156,147,148,NaN,34.6,98,42,1,1,,Off
"5 Apr 2024, 1:01 PM",14,164,145,145,172,185,177,NaN,32.1,94,42,1,1,,Off
"5 Apr 2024, 1:02 PM",14,194,148,152,153,190,142,NaN,32.1,93,42,1,1,,Off
"5 Apr 2024, 1:03 PM",14,187,196,197,155,142,181,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 1:04 PM",14,155,165,151,188,195,164,NaN,32.1,93,42,1,1,,Off
"5 Apr 2024, 1:05 PM",14,162,183,173,154,151,163,NaN,32.1,93,42,1,1,,Off
"5 Apr 2024, 1:06 PM",14,177,161,157,201,147,146,NaN,32.1,94,42,1,1,,Off
"5 Apr 2024, 1:07 PM",14,174,152,200,179,185,166,NaN,32.1,96,42,1,1,,Off
"5 Apr 2024, 1:08 PM",14,155,153,163,181,144,194,NaN,32.1,97,42,1,1,,Off
"5 Apr 2024, 1:09 PM",14,157,166,150,142,169,165,NaN,32.1,95,42,1,1,,Off
"5 Apr 2024, 1:10 PM",14,150,150,156,178,199,170,NaN,32.1,98,42,1,1,,Off
"5 Apr 2024, 1:11 PM",14,167,143,173,200,153,176,NaN,32.1,96,42,1,1,,Off
"5 Apr 2024, 1:12 PM",14,160,178,188,142,144,187,NaN,32.1,93,42,1,1,,Off
"5 Apr 2024, 1:13 PM",14,151,160,167,164,199,153,NaN,32.1,95,42,1,1,,Off
"5 Apr 2024, 1:14 PM",14,146,168,145,197,184,175,NaN,32.1,97,42,1,1,,Off
"5 Apr 2024, 1:15 PM",14,152,171,149,166,144,167,NaN,32.1,94,42,1,1,,Off
"5 Apr 2024, 1:16 PM",14,176,177,149,190,160,178,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 1:17 PM",14,163,199,163,198,155,146,NaN,32.1,96,42,1,1,,Off
"5 Apr 2024, 1:18 PM",14,179,194,185,183,162,182,NaN,32.1,96,42,1,1,,Off
"5 Apr 2024, 1:19 PM",14,185,160,188,163,177,162,NaN,32.1,94,42,1,1,5 worms surfaced,Off
"5 Apr 2024, 1:20 PM",14,173,170,166,187,166,155,NaN,32.1,96,42,1,1,,Off
"5 Apr 2024, 1:21 PM",14,154,173,163,190,150,158,NaN,32.1,98,42,1,1,,Off
"5 Apr 2024, 1:22 PM",14,200,200,163,191,193,189,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 1:23 PM",14,178,148,152,151,183,163,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 1:24 PM",14,189,180,170,175,159,177,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 1:25 PM",14,154,146,149,145,166,175,NaN,32.1,96,42,1,1,,Off
"5 Apr 2024, 1:26 PM",14,186,192,186,191,154,143,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 1:27 PM",14,184,193,187,173,148,194,NaN,32.1,98,42,1,1,,Off
"5 Apr 2024, 1:28 PM",14,152,153,168,156,148,186,NaN,31.7,99,42,1,1,water applied,Off
"5 Apr 2024, 1:29 PM",14,184,194,186,172,164,155,NaN,31.7,94,42,1,1,3 worms went back into the soil,Off
"5 Apr 2024, 1:30 PM",14,174,155,146,163,196,156,NaN,31.7,97,42,1,1,,Off
"5 Apr 2024, 1:31 PM",14,195,154,157,148,157,148,NaN,31.7,96,42,1,1,,Off
"5 Apr 2024, 1:32 PM",14,173,149,144,153,141,196,NaN,31.7,93,42,1,1,,Off
"5 Apr 2024, 1:33 PM",14,186,149,142,140,174,194,NaN,31.7,96,42,1,1,,Off
"5 Apr 2024, 1:34 PM",14,174,169,190,168,144,184,NaN,31.7,98,42,1,1,,Off
"5 Apr 2024, 1:35 PM",14,140,199,195,146,162,156,NaN,31.7,97,42,1,1,,Off
"5 Apr 2024, 1:36 PM",14,156,161,182,162,180,172,NaN,31.7,93,42,1,1,,Off
"5 Apr 2024, 1:37 PM",14,149,145,156,188,163,197,NaN,31.7,96,42,1,1,,Off
"5 Apr 2024, 1:38 PM",14,181,191,177,196,152,173,NaN,31.7,94,42,1,1,,Off
"5 Apr 2024, 1:39 PM",14,200,153,184,190,149,174,NaN,31.7,96,42,1,1,,Off
"5 Apr 2024, 1:40 PM",14,143,152,197,141,152,146,NaN,31.7,98,42,1,1,,Off
"5 Apr 2024, 1:41 PM",14,196,154,168,156,145,143,NaN,31.7,96,42,1,1,,Off
"5 Apr 2024, 1:42 PM",14,190,175,142,147,174,142,NaN,31.7,93,42,1,1,,Off
"5 Apr 2024, 1:43 PM",14,167,197,172,187,200,153,NaN,31.7,93,42,1,1,,Off
"5 Apr 2024, 1:44 PM",14,144,141,170,186,194,166,NaN,31.7,96,42,1,1,,Off
"5 Apr 2024, 1:45 PM",14,162,195,196,166,151,171,NaN,31.7,95,42,1,1,,Off
"5 Apr 2024, 1:46 PM",14,168,156,179,168,184,190,NaN,31.7,94,42,1,1,,Off
"5 Apr 2024, 1:47 PM",14,142,165,195,141,193,149,NaN,31.7,94,42,1,1,,Off
"5 Apr 2024, 1:48 PM",14,173,185,181,192,192,156,NaN,31.7,96,42,1,1,,Off
"5 Apr 2024, 1:49 PM",14,152,200,158,165,197,143,NaN,31.7,97,42,1,1,,Off
"5 Apr 2024, 1:50 PM",14,156,175,142,195,185,185,NaN,31.7,98,42,1,1,,Off
"5 Apr 2024, 1:51 PM",14,169,179,189,172,160,148,NaN,31.7,98,42,1,1,,Off
"5 Apr 2024, 1:52 PM",14,191,164,173,165,199,169,NaN,31.7,95,42,1,1,,Off
"5 Apr 2024, 1:53 PM",14,141,180,166,185,141,197,NaN,31.7,96,42,1,1,,Off
"5 Apr 2024, 1:54 PM",14,157,147,159,191,181,142,NaN,31.7,97,42,1,1,,Off
"5 Apr 2024, 1:55 PM",14,151,142,197,153,190,149,NaN,31.7,98,42,1,1,,Off
"5 Apr 2024, 1:56 PM",14,201,145,189,140,155,181,NaN,31.7,96,42,1,1,,Off
"5 Apr 2024, 1:57 PM",14,169,147,200,167,151,159,NaN,31.7,99,42,1,1,,Off
"5 Apr 2024, 1:58 PM",14,190,201,166,194,197,185,NaN,31.7,94,42,1,1,,Off
"5 Apr 2024, 1:59 PM",14,146,177,165,193,160,142,NaN,31.7,99,42,1,1,,Off
"5 Apr 2024, 2:00 PM",14,147,173,188,199,141,147,NaN,31.7,99,42,1,1,,Off
"5 Apr 2024, 2:01 PM",14,142,179,192,167,201,196,NaN,31.7,99,1,1,1,,Off
"5 Apr 2024, 2:02 PM",14,169,161,195,186,150,179,NaN,31.7,99,1,1,1,,Off
"5 Apr 2024, 2:03 PM",14,149,147,165,144,189,163,NaN,31.7,99,1,1,1,,Off
"5 Apr 2024, 2:04 PM",14,186,184,151,150,167,182,NaN,31.7,99,1,1,1,,Off
"5 Apr 2024, 2:05 PM",14,145,196,196,184,179,177,NaN,31.7,99,1,1,1,,Off
"5 Apr 2024, 2:06 PM",14,169,154,186,199,171,198,NaN,32.1,99,1,1,1,,Off
"5 Apr 2024, 2:07 PM",14,141,190,197,146,141,201,NaN,32.1,99,1,1,1,,Off
"5 Apr 2024, 2:08 PM",14,179,175,194,151,181,145,NaN,32.1,99,1,1,1,,Off
"5 Apr 2024, 2:09 PM",14,158,173,162,156,187,146,NaN,32.1,99,1,1,1,,Off
"5 Apr 2024, 2:10 PM",14,181,146,162,141,189,166,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:11 PM",14,159,141,174,199,160,171,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:12 PM",14,198,144,193,150,175,175,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:13 PM",14,178,190,184,161,186,166,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:14 PM",14,145,199,175,183,170,178,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:15 PM",14,173,194,163,165,182,181,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:16 PM",14,145,175,175,181,156,155,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:17 PM",14,175,165,177,199,191,180,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:18 PM",14,150,165,180,145,154,151,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:19 PM",14,166,196,153,178,158,188,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:20 PM",14,141,159,182,195,169,147,NaN,32.1,99,42,1,1,,Off
"5 Apr 2024, 2:21 PM",14,167,142,143,193,181,142,NaN,32.1,99,45,1,1,,Off
"5 Apr 2024, 2:22 PM",14,145,185,189,158,178,140,NaN,32.1,97,35,1,1,,Off
"5 Apr 2024, 2:23 PM",14,181,141,158,152,150,179,NaN,32.1,95,44,1,1,,Off
"5 Apr 2024, 2:24 PM",14,186,191,159,195,143,199,NaN,32.1,96,43,1,1,,Off
